UIPL_ID,DESCRIPTION,MFR_NAME,MFR_P/N,MFR_NAME_1,MFR_P/N,Vendor_NAME_1,Vendor_P/N,Mfr/Vendor_Remarks,ADDITIONAL_MFR_VEND_AND_P/N,NOUN,MODIFIER,ATTRIBUTE_NAME_1,STANDARDIZED_VALUE_1,ATTRIBUTE_NAME_2,STANDARDIZED_VALUE_2,ATTRIBUTE_NAME_3,STANDARDIZED_VALUE_3,ATTRIBUTE_NAME_4,STANDARDIZED_VALUE_4,ATTRIBUTE_NAME_5,STANDARDIZED_VALUE_5,ATTRIBUTE_NAME_6,STANDARDIZED_VALUE_6,ATTRIBUTE_NAME_7,STANDARDIZED_VALUE_7,ATTRIBUTE_NAME_8,STANDARDIZED_VALUE_8,ATTRIBUTE_NAME_9,STANDARDIZED_VALUE_9,ATTRIBUTE_NAME_10,STANDARDIZED_VALUE_10,ATTRIBUTE_NAME_11,STANDARDIZED_VALUE_11,ATTRIBUTE_NAME_12,STANDARDIZED_VALUE_12,ATTRIBUTE_NAME_13,STANDARDIZED_VALUE_13,ATTRIBUTE_NAME_14,STANDARDIZED_VALUE_14,ATTRIBUTE_NAME_15,STANDARDIZED_VALUE_15,ATTRIBUTE_NAME_16,STANDARDIZED_VALUE_16,ATTRIBUTE_NAME_17,STANDARDIZED_VALUE_17,ATTRIBUTE_NAME_18,STANDARDIZED_VALUE_18,ATTRIBUTE_NAME_19,STANDARDIZED_VALUE_19,ATTRIBUTE_NAME_20,STANDARDIZED_VALUE_20,UNUSED_TEXT,REPLACED_TEXT,STATUS (CLEANSED/HOLD/ENRICHED),COMMENTS
000000000028021695_1,VALVE  CONT 1-1/2 FISHER CONT V150 150LB FLG SS 316 BODY 1061 ACTUATOR AND|3610JP POS,FISHER CONTROLS,V150/1061/1-1/2,FISHER CONTROLS,V150/1061/1-1/2,-,-,-,-,VALVE,CONTROL,TYPE,ONE PIECE,NOMINAL SIZE,1-1/2 IN,END CONNECTION,FLANGED,PRESSURE CLASS/RATING,150 LB,BODY MATERIAL,316 STAINLESS STEEL,TRIM MATERIAL,-,ACTUATION TYPE,-,POSITIONER TYPE,-,DESIGN PRESSURE RANGE,-,FLOW RATING,-,PORT TYPE,-,END TO END DISTANCE,4.5 IN,CONFIGURATION,-,SOFTGOODS,-,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,CE SIL CAPABLE ATEX CUTR PED CRN FUGITIVE EMISSION NACE,ADDITIONAL FEATURES,-,-,-,-,-,-,-,-,-,ENRICHED,-
000000000021641209_1,VALVE  CONT  16IN FISHER CONT V150 V-BALL TYPE SZ 68 TYPE 2052 ACTUATOR|DVC6200AD POSITIONER|DWG. 04-1628 POS 1|*PROJ-OEM,FISHER CONTROLS,V150/1061/68DVC6200AD 16I,FISHER CONTROLS,V150/1061/68DVC6200AD 16I,-,-,-,-,VALVE,CONTROL,TYPE,ONE PIECE,NOMINAL SIZE,16 IN,END CONNECTION,FLANGED,PRESSURE CLASS/RATING,-,BODY MATERIAL,STAINLESS STEEL,TRIM MATERIAL,-,ACTUATION TYPE,-,POSITIONER TYPE,DIGITAL VALVE CONTROLLER,DESIGN PRESSURE RANGE,-,FLOW RATING,-,PORT TYPE,-,END TO END DISTANCE,16 IN,CONFIGURATION,-,SOFTGOODS,-,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,CE SIL CAPABLE ATEX CUTR PED CRN FUGITIVE EMISSION NACE,ADDITIONAL FEATURES,ACTUATOR SIZE:68,-,-,-,-,-,-,DWG. 04-1628,-,ENRICHED,-
000000000001482814_1,VALVE  CONT 4IN FISHER CONT V150 SS 316 BODY 150LB RF FLG HD SEAL SZ 1|2052 SZ 1 ACTUATOR DVC6200AD DIGITAL CONT,FISHER CONTROLS,V150/2052-1/DVC6200AD 4IN,FISHER CONTROLS,V150/2052-1/DVC6200AD 4IN,-,-,-,-,VALVE,CONTROL,TYPE,ONE PIECE,NOMINAL SIZE,4 IN,END CONNECTION,FLANGED,PRESSURE CLASS/RATING,150 LB,BODY MATERIAL,316 STAINLESS STEEL,TRIM MATERIAL,-,ACTUATION TYPE,DIAPHRAGM ROTARY,POSITIONER TYPE,DIGITAL VALVE CONTROLLER,DESIGN PRESSURE RANGE,-,FLOW RATING,-,PORT TYPE,-,END TO END DISTANCE,7.62 IN,CONFIGURATION,-,SOFTGOODS,-,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,CE SIL CAPABLE ATEX CUTR PED CRN FUGITIVE EMISSION NACE,ADDITIONAL FEATURES,ACTUATOR SIZE:1,-,-,-,-,-,-,-,-,ENRICHED,-
000000000021641221_1,VALVE  CONT 1IN FISHER CONT  V150 V-BALL TYPE SZ 1 TYPE 2052 ACTUATOR|DVC6200AD POSITIONER|DWG. 04-1795 POS 1|*PROJ-OEM,FISHER CONTROLS,V150/2052/1DVC6200AD 1IN,FISHER CONTROLS,V150/2052/1DVC6200AD 1IN,-,-,-,-,VALVE,CONTROL,TYPE,ONE PIECE,NOMINAL SIZE,1 IN,END CONNECTION,FLANGED,PRESSURE CLASS/RATING,-,BODY MATERIAL,STAINLESS STEEL,TRIM MATERIAL,-,ACTUATION TYPE,DIAPHRAGM ROTARY,POSITIONER TYPE,DIGITAL VALVE CONTROLLER,DESIGN PRESSURE RANGE,-,FLOW RATING,-,PORT TYPE,-,END TO END DISTANCE,4 IN,CONFIGURATION,-,SOFTGOODS,-,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,CE SIL CAPABLE ATEX CUTR PED CRN FUGITIVE EMISSION NACE,ADDITIONAL FEATURES,ACTUATOR SIZE:1,-,-,-,-,-,-,DWG. 04-1795 V-BALL PROJ-OEM,-,ENRICHED,-
000000000021641193_1,VALVE  CONT  6IN FISHER CONT  V150 V-BALL TYPE SZ 2 TYPE 2052 ACTUATOR|DVC6200AD POSITIONER|DWG. 04-1572 POS 9|*PROJ-OEM,FISHER CONTROLS,V150/2052/2DVC6200AD 6IN,FISHER CONTROLS,V150/2052/2DVC6200AD 6IN,-,-,-,-,VALVE,CONTROL,TYPE,ONE PIECE,NOMINAL SIZE,6 IN,END CONNECTION,FLANGED,PRESSURE CLASS/RATING,-,BODY MATERIAL,STAINLESS STEEL,TRIM MATERIAL,-,ACTUATION TYPE,DIAPHRAGM ROTARY,POSITIONER TYPE,DIGITAL VALVE CONTROLLER,DESIGN PRESSURE RANGE,-,FLOW RATING,-,PORT TYPE,-,END TO END DISTANCE,9 IN,CONFIGURATION,-,SOFTGOODS,-,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,CE SIL CAPABLE ATEX CUTR PED CRN FUGITIVE EMISSION NACE,ADDITIONAL FEATURES,ACTUATOR SIZE:1,-,-,-,-,-,-,DWG. 04-1572 V-BALL PROJ-OEM,-,ENRICHED,-
000000000021641220_1,VALVE  CONT  8IN FISHER CONT  V150 V-BALL TYPE SZ 3 TYPE 2052 ACTUATOR|DVC6200AD POSITIONER|DWG. 04-1647 POS 10|*PROJ-OEM,FISHER CONTROLS,V150/2052/3DVC6200AD 8IN,FISHER CONTROLS,V150/2052/3DVC6200AD 8IN,-,-,-,-,VALVE,CONTROL,TYPE,ONE PIECE,NOMINAL SIZE,8 IN,END CONNECTION,FLANGED,PRESSURE CLASS/RATING,-,BODY MATERIAL,STAINLESS STEEL,TRIM MATERIAL,-,ACTUATION TYPE,DIAPHRAGM ROTARY,POSITIONER TYPE,DIGITAL VALVE CONTROLLER,DESIGN PRESSURE RANGE,-,FLOW RATING,-,PORT TYPE,-,END TO END DISTANCE,9.56 IN,CONFIGURATION,-,SOFTGOODS,-,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,CE SIL CAPABLE ATEX CUTR PED CRN FUGITIVE EMISSION NACE,ADDITIONAL FEATURES,ACTUATOR SIZE:1,-,-,-,-,-,-,DWG. 04-1647 V-BALL SZ 3 PROJ-OEM,-,ENRICHED,-
000000000001086029_1,VALVE  CONT ROTARY 8IN FISHER V150/HD SS HD BALL SEAT FLGED 2052|ACTUATOR SZ 2 TYPE DVC6200 W/67CFR|REGULATOR GAUGES AND FITTINGS,FISHER CONTROLS,V150/HD-2052-2 8IN,FISHER CONTROLS,V150/HD-2052-2 8IN,-,-,-,-,VALVE,CONTROL,TYPE,ONE PIECE,NOMINAL SIZE,8 IN,END CONNECTION,FLANGED,PRESSURE CLASS/RATING,-,BODY MATERIAL,STAINLESS STEEL,TRIM MATERIAL,-,ACTUATION TYPE,DIAPHRAGM ROTARY,POSITIONER TYPE,-,DESIGN PRESSURE RANGE,-,FLOW RATING,-,PORT TYPE,-,END TO END DISTANCE,9.56 IN,CONFIGURATION,-,SOFTGOODS,-,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,CE SIL CAPABLE ATEX CUTR PED CRN FUGITIVE EMISSION NACE,ADDITIONAL FEATURES,REGULATOR GAUGES AND FITTINGS ACTUATOR SIZE:2,-,-,-,-,-,-,-,-,ENRICHED,-
000000000001022045_1,VALVE  CONT FISHER V150/HD1051/33/- LOCKOUT3610J 2IN CG8M PTFE V-RING PKG|ACTUATOR 1051-33 POS 3610J REG 67CFR|EXT RETAINER HD SEAT,FISHER CONTROLS,V150/HD1051/33/LOCKOUT361,FISHER CONTROLS,V150/HD1051/33/LOCKOUT361,-,-,-,-,VALVE,CONTROL,TYPE,ONE PIECE,NOMINAL SIZE,2 IN,END CONNECTION,FLANGED,PRESSURE CLASS/RATING,-,BODY MATERIAL,STAINLESS STEEL,TRIM MATERIAL,PTFE V-RING,ACTUATION TYPE,DIAPHRAGM ROTARY,POSITIONER TYPE,-,DESIGN PRESSURE RANGE,-,FLOW RATING,-,PORT TYPE,-,END TO END DISTANCE,4.88 IN,CONFIGURATION,-,SOFTGOODS,-,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,CE SIL CAPABLE ATEX CUTR PED CRN FUGITIVE EMISSION NACE,ADDITIONAL FEATURES,EXTERNAL RETAINER HD SEAT,-,-,-,-,-,-,-,-,ENRICHED,-
000000000001179891_1,VALVE  CONT FISHER V150/HD1051/40/- LOCKOUT3610J 6IN CG8M PTFE V-RING PKG|ACTUATOR 1051-40 POS 3610J REG 67CFR|EXT RETAINER HD SEAT W/LOCKOUT KIT,FISHER CONTROLS,V150/HD1051/40/LOCKOUT361,FISHER CONTROLS,V150/HD1051/40/LOCKOUT361,-,-,-,-,VALVE,CONTROL,TYPE,ONE PIECE,NOMINAL SIZE,6 IN,END CONNECTION,FLANGED,PRESSURE CLASS/RATING,-,BODY MATERIAL,STAINLESS STEEL,TRIM MATERIAL,PTFE V-RING,ACTUATION TYPE,DIAPHRAGM ROTARY,POSITIONER TYPE,-,DESIGN PRESSURE RANGE,-,FLOW RATING,-,PORT TYPE,-,END TO END DISTANCE,9 IN,CONFIGURATION,-,SOFTGOODS,-,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,CE SIL CAPABLE ATEX CUTR PED CRN FUGITIVE EMISSION NACE,ADDITIONAL FEATURES,EXTERNAL RETAINER HD SEAT W/LOCKOUT KIT,-,-,-,-,-,-,-,-,ENRICHED,-
000000000001022050_1,VALVE  CONT FISHER V150/HD1052/60/- LOCKOUT3610J 12IN CG8M PTFE V-RING PKG|ACTUATOR 1052-60 POS 3610J REG 67CFR|EXT RETAINER HD SEAT W/LOCKOUT KIT,FISHER CONTROLS,V150/HD1052/60/LOCKOUT361,FISHER CONTROLS,V150/HD1052/60/LOCKOUT361,-,-,-,-,VALVE,CONTROL,TYPE,ONE PIECE,NOMINAL SIZE,12 IN,END CONNECTION,FLANGED,PRESSURE CLASS/RATING,-,BODY MATERIAL,STAINLESS STEEL,TRIM MATERIAL,PTFE V-RING,ACTUATION TYPE,DIAPHRAGM ROTARY,POSITIONER TYPE,-,DESIGN PRESSURE RANGE,-,FLOW RATING,-,PORT TYPE,-,END TO END DISTANCE,13.31 IN,CONFIGURATION,-,SOFTGOODS,-,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,CE SIL CAPABLE ATEX CUTR PED CRN FUGITIVE EMISSION NACE,ADDITIONAL FEATURES,EXTERNAL RETAINER HD SEAT W/LOCKOUT KIT,-,-,-,-,-,-,-,-,ENRICHED,-
000000000001022061_1,VALVE  CONT FISHER V150/HD1061/30/- LOCKOUT3610JP 6IN CG8M PTFE V-RING PKG|ACTUATOR 1061-30 POS 3610JP REG 67CFR|EXT RETAINER HD SEAT W/LOCKOUT KIT,FISHER CONTROLS,V150/HD1061/30/LOCKOUT361,FISHER CONTROLS,V150/HD1061/30/LOCKOUT361,-,-,-,-,VALVE,CONTROL,TYPE,ONE PIECE,NOMINAL SIZE,6 IN,END CONNECTION,FLANGED,PRESSURE CLASS/RATING,-,BODY MATERIAL,STAINLESS STEEL,TRIM MATERIAL,PTFE V-RING,ACTUATION TYPE,-,POSITIONER TYPE,-,DESIGN PRESSURE RANGE,-,FLOW RATING,-,PORT TYPE,-,END TO END DISTANCE,9 IN,CONFIGURATION,-,SOFTGOODS,-,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,CE SIL CAPABLE ATEX CUTR PED CRN FUGITIVE EMISSION NACE,ADDITIONAL FEATURES,EXTERNAL RETAINER HD SEAT W/LOCKOUT KIT,-,-,-,-,-,-,-,-,ENRICHED,-
000000000048206141_1,BODY  VALVE 21IN CI FISHER V1501052-361J FLANGED 300 DEG 150 LB W/NITRONIC 50 SEAL,FISHER CONTROLS,V1501052-361J,FISHER CONTROLS,V1501052-361J,-,-,-,-,VALVE,CONTROL,TYPE,ONE PIECE,NOMINAL SIZE,21 IN,END CONNECTION,FLANGED,PRESSURE CLASS/RATING,150 LB,BODY MATERIAL,CAST IRON,TRIM MATERIAL,-,ACTUATION TYPE,-,POSITIONER TYPE,-,DESIGN PRESSURE RANGE,-,FLOW RATING,-,PORT TYPE,-,END TO END DISTANCE,-,CONFIGURATION,-,SOFTGOODS,NITRONIC 50 SEAL,TEMPERATURE RATING,300 DEG F,CERTIFICATION/STANDARD,CE SIL CAPABLE ATEX CUTR PED CRN FUGITIVE EMISSION NACE,ADDITIONAL FEATURES,-,-,-,-,-,-,-,-,-,ENRICHED,-
000000000001013675_1,VALVE  GATE  8 IN FLG 300LB POWELL 3003F 316SS STEM &lt;(&gt;&amp;&lt;)&gt; WEDGE STL/STELLITE SEAT WCB BODY|XXS FLGD ENDS VELAN F1064C-02NB,POWELL,3003F,POWELL,3003,-,-,-,VELAN F1064C-02NB,VALVE,GATE,TYPE,-,NOMINAL SIZE,8 IN,END CONNECTION,FLANGED,PRESSURE CLASS/RATING,300 LB,BODY MATERIAL,WROUGHT CARBON WITH GRADE B,TRIM MATERIAL,316 STAINLESS STEEL STEM WEDGE STEEL SEAT,ACTUATION TYPE,HANDWHEEL,DESIGN PRESSURE RANGE,-,PORT TYPE,-,END TO END DISTANCE,16.5 IN/419 MM,CONFIGURATION,-,SOFTGOODS,-,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,-,ADDITIONAL FEATURES,-,-,-,-,-,-,-,-,-,-,-,WEDGE STL/STELLITE SEAT,-,ENRICHED,-
000000000001154156_1,VALVE  GATE 316 6IN FLGD 150LB WEDGE RF POWELL 2456 STOCKHAM 150RF316T,POWELL,2456,POWELL,2456,-,-,-,STOCKHAM 150RF316T,VALVE,GATE,TYPE,-,NOMINAL SIZE,6 IN,END CONNECTION,FLANGED,PRESSURE CLASS/RATING,150 LB,BODY MATERIAL,316 STAINLESS STEEL,TRIM MATERIAL,-,ACTUATION TYPE,HANDWHEEL,DESIGN PRESSURE RANGE,-,PORT TYPE,-,END TO END DISTANCE,-,CONFIGURATION,-,SOFTGOODS,-,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,-,ADDITIONAL FEATURES,-,-,-,-,-,-,-,-,-,-,-,WEDGE RF,-,ENRICHED,-
000000000034855430_2,VALVE  GATE 4IN WALWORTH 5202F 150LB FLG WCB BODY DISC CR13|HANDWHEEL OPER OS&amp;Y LUNK 1512|POWELL 1503FC8GXXX,POWELL,1503FC8GXXX,POWELL,1503,-,-,-,LUNK 1512|WALWORTH 5202F,VALVE,GATE,TYPE,-,NOMINAL SIZE,4 IN,END CONNECTION,FLANGED,PRESSURE CLASS/RATING,150 LB,BODY MATERIAL,WROUGHT CARBON WITH GRADE B,TRIM MATERIAL,-,ACTUATION TYPE,HANDWHEEL,DESIGN PRESSURE RANGE,-,PORT TYPE,-,END TO END DISTANCE,9 IN/229 MM,CONFIGURATION,-,SOFTGOODS,-,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,-,ADDITIONAL FEATURES,-,-,-,-,-,-,-,-,-,-,-,-,-,ENRICHED,-
000000000036290566_3,VALVE  GATE 5IN JENKINS 1009/5IN 150LB FLGD W/SS TRIM|NEWCO 11FCB2J POWELL 1503,POWELL,1503,POWELL,1503,-,-,-,JENKINS 1009|NEWCO 11FCB2J,VALVE,GATE,TYPE,-,NOMINAL SIZE,5 IN,END CONNECTION,FLANGED,PRESSURE CLASS/RATING,150 LB,BODY MATERIAL,WROUGHT CARBON WITH GRADE B,TRIM MATERIAL,STAINLESS STEEL,ACTUATION TYPE,HANDWHEEL,DESIGN PRESSURE RANGE,-,PORT TYPE,-,END TO END DISTANCE,10 IN/254 MM,CONFIGURATION,-,SOFTGOODS,-,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,-,ADDITIONAL FEATURES,-,-,-,-,-,-,-,-,-,-,-,-,-,ENRICHED,-
000000000001006758_1,VALVE  GATE CAST STL 4IN FLG 300LB BOLTED BONNET OS&amp;Y FLEXIBLE WEDGE|RISING STEM WALWORTH 5206F POWELL 3003|CRANE 33XR JENKINS 1010 STOCKHAM 30OF,POWELL,3003 04,POWELL,3003,-,-,-,WALWORTH 5206F|CRANE 33XR|JENKINS 1010|STOCKHAM 30OF,VALVE,GATE,TYPE,-,NOMINAL SIZE,4 IN,END CONNECTION,FLANGED,PRESSURE CLASS/RATING,300 LB,BODY MATERIAL,CAST CARBON STEEL,TRIM MATERIAL,-,ACTUATION TYPE,HANDWHEEL,DESIGN PRESSURE RANGE,-,PORT TYPE,-,END TO END DISTANCE,12 IN/305 MM,CONFIGURATION,-,SOFTGOODS,-,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,-,ADDITIONAL FEATURES,BONNET TYPE:BOLTED BONNET,-,-,-,-,-,-,-,-,-,-,Y FLEXIBLE WEDGE RISING STEM,-,ENRICHED,-
000000000001187545_1,VALVE  GATE CS 10IN FLG 150LB V6 POWELL 1503 VELAN F16-0064C02TY|CRANE 47XUF,POWELL,1503 10,POWELL,1503,-,-,-,VELAN F16-0064C02TY|CRANE 47XUF,VALVE,GATE,TYPE,-,NOMINAL SIZE,10 IN,END CONNECTION,FLANGED,PRESSURE CLASS/RATING,150 LB,BODY MATERIAL,CAST CARBON STEEL,TRIM MATERIAL,-,ACTUATION TYPE,HANDWHEEL,DESIGN PRESSURE RANGE,-,PORT TYPE,-,END TO END DISTANCE,13 IN/330 MM,CONFIGURATION,-,SOFTGOODS,-,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,-,ADDITIONAL FEATURES,-,-,-,-,-,-,-,-,-,-,-,-,-,ENRICHED,-
000000000001219788_1,VALVE  GATE CS 12IN FLG 150LB POWELL 150 V6|POWELL 65631 VELAN F0064C02TY,POWELL,1503 12,POWELL,1503,-,-,-,POWELL 65631|VELAN F0064C02TY,VALVE,GATE,TYPE,-,NOMINAL SIZE,12 IN,END CONNECTION,FLANGED,PRESSURE CLASS/RATING,150 LB,BODY MATERIAL,CAST CARBON STEEL,TRIM MATERIAL,-,ACTUATION TYPE,HANDWHEEL,DESIGN PRESSURE RANGE,-,PORT TYPE,-,END TO END DISTANCE,14 IN/356 MM,CONFIGURATION,-,SOFTGOODS,-,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,-,ADDITIONAL FEATURES,-,-,-,-,-,-,-,-,-,-,-,-,-,ENRICHED,-
000000000001271273_3,VALVE  GATE CS 16IN FLG 150LB VELAN F0064C02TY POWELL 1503|LUKENHEIMER 1512,POWELL,1503 16,POWELL,1503,-,-,-,VELAN F0064C02TY|LUKENHEIMER 1512,VALVE,GATE,TYPE,-,NOMINAL SIZE,16 IN,END CONNECTION,FLANGED,PRESSURE CLASS/RATING,150 LB,BODY MATERIAL,CAST CARBON STEEL,TRIM MATERIAL,-,ACTUATION TYPE,HANDWHEEL,DESIGN PRESSURE RANGE,-,PORT TYPE,-,END TO END DISTANCE,16 IN/406 MM,CONFIGURATION,-,SOFTGOODS,-,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,-,ADDITIONAL FEATURES,-,-,-,-,-,-,-,-,-,-,-,-,-,ENRICHED,-
000000000027125117_5,VALVE  GATE CS 2-1/2 BW 150LB V7 SS TRIM STELLITE FC SEATS|WAL 5202WEAAA STOCK 15-OW-4 POWELL 1503WE|VELAN B-5-4B-2TY,POWELL,1503WE,POWELL,1503,-,-,-,WAL 5202|VELAN B-5-4B-2TY,VALVE,GATE,TYPE,-,NOMINAL SIZE,2-1/2 IN,END CONNECTION,BUTT WELD,PRESSURE CLASS/RATING,150 LB,BODY MATERIAL,CAST CARBON STEEL,TRIM MATERIAL,STAINLESS STEEL FLUOROCARBON SEAT,ACTUATION TYPE,HANDWHEEL,DESIGN PRESSURE RANGE,-,PORT TYPE,-,END TO END DISTANCE,-,CONFIGURATION,-,SOFTGOODS,-,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,-,ADDITIONAL FEATURES,-,-,-,-,-,-,-,-,-,-,-,V7 WEAAA STOCK 15-OW-4,-,ENRICHED,-
000000000027125027_1,VALVE  GATE CS 2-1/2 FLG 150LB SPEC GA153 CIWAL F50  POWELL 1503|HAMMOND 1502N STOCK 15-OF-4 VELAN F0064C02TY|CRANE 47XR WALWORTH 5202F VOGT 6068|HAMMOND 1502N STOCK 15-OF-4 VELAN F0064C02TY|CRANE 47XR WALWORTH 5202F VOGT 6068|SPEC GA153 CIWAL F50  POWELL 1503,POWELL,1503 2-1/2,POWELL,1503,-,-,-,CIWAL F50|HAMMOND 1502N|VELAN F0064C02TY|CRANE 47XR|WALWORTH  5202F|VOGT 6068,VALVE,GATE,TYPE,-,NOMINAL SIZE,2-1/2 IN,END CONNECTION,FLANGED,PRESSURE CLASS/RATING,150 LB,BODY MATERIAL,CAST CARBON STEEL,TRIM MATERIAL,-,ACTUATION TYPE,HANDWHEEL,DESIGN PRESSURE RANGE,-,PORT TYPE,-,END TO END DISTANCE,-,CONFIGURATION,-,SOFTGOODS,-,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,-,ADDITIONAL FEATURES,-,-,-,-,-,-,-,-,-,-,-,SPEC GA153,-,ENRICHED,-
000000000027125114_4,VALVE  GATE CS 2-1/2 FLG 150LB V6 BOLTED BONNET OS&amp;Y SOLID WEDGE DISC|SS TRIM STELLITE FC SEATS CRANE 47XU|JENKINS 1009B3 VELAN F5-4B2TY POWELL 1503|STOCKHAM 15OF4 WALWORTH 5202FAAA,POWELL,1503,POWELL,1503,-,-,-,CRANE 47XU|JENKINS 1009B3|VELAN F5-4B2TY|STOCKHAM 15OF4|WALWORTH  5202FAAA,VALVE,GATE,TYPE,-,NOMINAL SIZE,2-1/2 IN,END CONNECTION,FLANGED,PRESSURE CLASS/RATING,150 LB,BODY MATERIAL,CAST CARBON STEEL,TRIM MATERIAL,STAINLESS STEEL FLUOROCARBON SEAT,ACTUATION TYPE,HANDWHEEL,DESIGN PRESSURE RANGE,-,PORT TYPE,-,END TO END DISTANCE,-,CONFIGURATION,-,SOFTGOODS,-,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,-,ADDITIONAL FEATURES,BONNET TYPE:BOLTED BONNET,-,-,-,-,-,-,-,-,-,-,V6 Y SOLID WEDGE DISC,-,ENRICHED,-
000000000027125237_4,VALVE  GATE CS 2IN FLG 300LB V9 BOLTED BONNET OS&lt;(&gt;&amp;&lt;)&gt;Y SOLID WEDGE DISC|SS TRIM STELLITE FC SEATS CRANE 33XU|JENKINS 1010B3 STOCKHAM 30-OF-4 POWELL 3003|WAL 5206FAAA VELAN F08-1064C-02MY,POWELL,3003 02,POWELL,3003,-,-,-,CRANE 33XU|JENKINS 1010B3|STOCKHAM 30-OF-4|WAL 5206FAAA|VELAN F08-1064C-02MY,VALVE,GATE,TYPE,-,NOMINAL SIZE,2 IN,END CONNECTION,FLANGED,PRESSURE CLASS/RATING,300 LB,BODY MATERIAL,CAST CARBON STEEL,TRIM MATERIAL,STAINLESS STEEL FLUOROCARBON SEAT,ACTUATION TYPE,HANDWHEEL,DESIGN PRESSURE RANGE,-,PORT TYPE,-,END TO END DISTANCE,8.5 IN/216 MM,CONFIGURATION,-,SOFTGOODS,-,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,-,ADDITIONAL FEATURES,BONNET TYPE:BOLTED BONNET,-,-,-,-,-,-,-,-,-,-,V9 Y SOLID WEDGE DISC,-,ENRICHED,-
000000000027125225_3,VALVE  GATE CS 2IN FLGD 150LB 13 PERCENT CHROME STEM DISC AND SEAT|WALWORTH 5202FAA POWELL 1503|BONNEY FORGE L1-11,POWELL,1503,POWELL,1503,-,-,-,WALWORTH 5202FAA|BONNEY FORGE L1-11,VALVE,GATE,TYPE,-,NOMINAL SIZE,2 IN,END CONNECTION,FLANGED,PRESSURE CLASS/RATING,150 LB,BODY MATERIAL,CAST CARBON STEEL,TRIM MATERIAL,13 PERCENT CHROME STEM 13 PERCENT CHROME DISC 13 PERCENT CHROME SEAT,ACTUATION TYPE,HANDWHEEL,DESIGN PRESSURE RANGE,-,PORT TYPE,-,END TO END DISTANCE,7 IN/178 MM,CONFIGURATION,-,SOFTGOODS,-,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,-,ADDITIONAL FEATURES,-,-,-,-,-,-,-,-,-,-,-,-,-,ENRICHED,-
000000000027125101_3,VALVE  GATE CS 2IN FLGD 150LB V6 WALWORTH 5202FAAA POWELL 1503 NIBCO CS102U|B/BONNET OS&amp;Y SOLID WEDGE DISC|SS TRIM STELLITE FC SEATS CRANE 47XU|JENKINS 1009 STOCKHAM 15OF|WALWORTH 5202FAAA POWELL 1503 NIBCO CS102U|B/BONNET OS&amp;Y SOLID WEDGE DISC|SS TRIM STELLITE FC SEATS CRANE 47X,POWELL,1503,POWELL,1503,-,-,-,WALWORTH 5202FAAA|NIBCO CS102U|CRANE 47XU|JENKINS 1009|STOCKHAM 15OF,VALVE,GATE,TYPE,-,NOMINAL SIZE,2 IN,END CONNECTION,FLANGED,PRESSURE CLASS/RATING,150 LB,BODY MATERIAL,CAST CARBON STEEL,TRIM MATERIAL,STAINLESS STEEL FLUOROCARBON SEAT,ACTUATION TYPE,HANDWHEEL,DESIGN PRESSURE RANGE,-,PORT TYPE,-,END TO END DISTANCE,7 IN/178 MM,CONFIGURATION,-,SOFTGOODS,-,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,-,ADDITIONAL FEATURES,-,-,-,-,-,-,-,-,-,-,-,V6 Y SOLID WEDGE DISC,-,ENRICHED,-
